Date,CompanyPostalCode,County,CategoryId,CategoryName,LaborRate,MeanIncome,HousePrice,BCI_County_TimeSeries
2/1/2020,94941,Marin County,96123,exterior painting,75,246206,246206,7236
2/1/2020,94941,Marin County,96749,site preparation & maintenance,75,246206,246206,7236
2/1/2020,95337,San Joaquin County,97198,site preparation & maintenance,35,103772,103772,6690
2/1/2020,95337,San Joaquin County,97203,flooring,35,103772,103772,6690
2/1/2020,92563,Riverside County,97448,flooring,50,121519,121519,6658
2/1/2020,92806,Orange County,97593,powder room,47,98413,98413,6962
2/1/2020,94941,Marin County,97312,roofing,75,246206,246206,7236
2/1/2020,90606,Los Angeles County,97697,flooring,35,87908,87908,6717
2/1/2020,91765,Los Angeles County,96673,flooring,49,124435,124435,6717
2/1/2020,92618,Orange County,97597,powder room,35,145826,145826,6962
2/1/2020,94941,Marin County,97065,roofing,75,246206,246206,7236
2/1/2020,91765,Los Angeles County,97140,pergolas or gazebos,35,124435,124435,6717
2/1/2020,90249,Los Angeles County,97986,insulation,65,82585,82585,6717
2/1/2020,94941,Marin County,101133,window,75,246206,246206,7236
2/1/2020,91765,Los Angeles County,97123,insulation,35,124435,124435,6717
2/1/2020,94010,San Mateo County,97580,acoustic panel ceiling tile,50,264264,264264,7522
2/1/2020,94941,Marin County,96759,flooring,75,246206,246206,7236
2/1/2020,91765,Los Angeles County,97138,electrical work,35,124435,124435,6717
2/1/2020,91765,Los Angeles County,97117,grading & erosion control,35,124435,124435,6717
2/1/2020,91765,Los Angeles County,96979,window,35,124435,124435,6717
2/1/2020,91765,Los Angeles County,97149,doors & casings,35,124435,124435,6717
2/1/2020,91765,Los Angeles County,96976,flooring,35,124435,124435,6717
2/1/2020,94941,Marin County,97311,landscape,75,246206,246206,7236
2/1/2020,92653,Orange County,96774,powder room,50,155769,155769,6962
2/1/2020,91765,Los Angeles County,96672,fireplace,45,124435,124435,6717
2/1/2020,94121,San Francisco County,97374,drywall work,95,149569,149569,8013
2/1/2020,91765,Los Angeles County,97142,flooring,35,124435,124435,6717
2/1/2020,92563,Riverside County,97452,plumbing work,50,121519,121519,6658
2/1/2020,94941,Marin County,97054,foundation & retaining wall,75,246206,246206,7236
2/1/2020,91765,Los Angeles County,97144,hvac,35,124435,124435,6717
2/1/2020,94941,Marin County,97058,electrical work,75,246206,246206,7236
2/1/2020,94941,Marin County,97310,flooring,75,246206,246206,7236
2/1/2020,91765,Los Angeles County,96978,interior painting,35,124435,124435,6717
2/1/2020,95337,San Joaquin County,97189,electrical work,35,103772,103772,6690
2/1/2020,94941,Marin County,97062,landscape,75,246206,246206,7236
2/1/2020,95337,San Joaquin County,97204,doors & casings,35,103772,103772,6690
2/1/2020,91765,Los Angeles County,97118,design & permit service,35,124435,124435,6717
2/1/2020,91765,Los Angeles County,97126,exterior siding,35,124435,124435,6717
2/1/2020,91765,Los Angeles County,97626,interior painting,35,124435,124435,6717
2/1/2020,94505,Contra Costa County,96321,flooring,125,151675,151675,7047
2/1/2020,91765,Los Angeles County,97146,landscape,35,124435,124435,6717
2/1/2020,90606,Los Angeles County,97696,interior painting,35,87908,87908,6717
2/1/2020,94941,Marin County,97063,fence and gate,75,246206,246206,7236
2/1/2020,94941,Marin County,101134,doors & casings,75,246206,246206,7236
2/1/2020,91765,Los Angeles County,97151,skylight,35,124435,124435,6717
2/1/2020,91765,Los Angeles County,97116,site preparation & maintenance,35,124435,124435,6717
2/1/2020,90606,Los Angeles County,97693,flooring,35,87908,87908,6717
2/1/2020,92081,San Diego County,97381,design & permit service,75,99684,99684,6814
2/1/2020,95337,San Joaquin County,97861,design & permit service,35,103772,103772,6690
2/1/2020,94941,Marin County,96118,design & permit service,75,246206,246206,7236
2/1/2020,95603,Placer County,97324,deck | patio,60,98616,98616,6809
2/1/2020,92653,Orange County,97735,drywall work,50,155769,155769,6962
2/1/2020,90249,Los Angeles County,96174,deck | patio,65,82585,82585,6717
2/1/2020,90249,Los Angeles County,96512,electrical work,60,82585,82585,6717
2/1/2020,92653,Orange County,96095,electrical work,50,155769,155769,6962
2/1/2020,94941,Marin County,97064,interior & exterior painting,75,246206,246206,7236
2/1/2020,92563,Riverside County,127941,hvac,50,121519,121519,6658
2/1/2020,92618,Orange County,97605,laundry room,35,145826,145826,6962
2/1/2020,91765,Los Angeles County,97152,tiling,35,124435,124435,6717
2/1/2020,94941,Marin County,97313,interior & exterior painting,75,246206,246206,7236
2/1/2020,94941,Marin County,96124,window,75,246206,246206,7236
2/1/2020,91765,Los Angeles County,97619,flooring,35,124435,124435,6717
2/1/2020,91765,Los Angeles County,96671,laundry room,45,124435,124435,6717
2/1/2020,92563,Riverside County,96087,flooring,50,121519,121519,6658
2/1/2020,92563,Riverside County,96300,flooring,50,121519,121519,6658
2/1/2020,95361,Stanislaus County,97714,electrical work,85,100728,100728,6592
2/1/2020,94941,Marin County,96126,roofing,75,246206,246206,7236
2/1/2020,90606,Los Angeles County,97236,drywall work,35,87908,87908,6717
2/1/2020,91765,Los Angeles County,96664,powder room,45,124435,124435,6717
2/1/2020,95258,San Joaquin County,96653,blank template,35,117035,117035,6690
2/1/2020,94010,San Mateo County,97583,paving work,50,264264,264264,7522
2/1/2020,95603,Placer County,97595,blank template,60,98616,98616,6809
2/1/2020,90249,Los Angeles County,96686,landscape,65,82585,82585,6717
2/1/2020,94941,Marin County,96762,deck | patio,75,246206,246206,7236
2/1/2020,94941,Marin County,96761,landscape,75,246206,246206,7236
2/1/2020,91765,Los Angeles County,97153,tree service,35,124435,124435,6717
2/1/2020,92806,Orange County,96306,new home or addition,47,98413,98413,6962
2/1/2020,94941,Marin County,97061,site preparation & maintenance,75,246206,246206,7236
2/1/2020,92618,Orange County,97604,interior painting,35,145826,145826,6962
2/1/2020,92806,Orange County,96879,new home or addition,47,98413,98413,6962
2/1/2020,90606,Los Angeles County,97692,interior painting,35,87908,87908,6717
2/1/2020,90249,Los Angeles County,96233,mechanical,36,82585,82585,6717
2/1/2020,91765,Los Angeles County,97143,shower door & mirror,35,124435,124435,6717
2/1/2020,91765,Los Angeles County,97623,flooring,35,124435,124435,6717
2/1/2020,91765,Los Angeles County,97147,laundry room,35,124435,124435,6717
2/1/2020,94121,San Francisco County,97373,site preparation & maintenance,100,149569,149569,8013
2/1/2020,94010,San Mateo County,97574,acoustic panel ceiling tile,50,264264,264264,7522
2/1/2020,92563,Riverside County,96882,flooring,50,121519,121519,6658
2/1/2020,94941,Marin County,96125,deck | patio,75,246206,246206,7236
2/1/2020,91765,Los Angeles County,97141,fireplace,35,124435,124435,6717
2/1/2020,94590,Solano County,97691,foundation settlement repair,35,71632,71632,6765
2/1/2020,91765,Los Angeles County,97148,mechanical,35,124435,124435,6717
2/1/2020,95337,San Joaquin County,97862,blank template,35,103772,103772,6690
2/1/2020,92081,San Diego County,97367,doors & casings,75,99684,99684,6814
2/1/2020,94941,Marin County,97309,electrical work,75,246206,246206,7236
2/1/2020,91765,Los Angeles County,97125,window,35,124435,124435,6717
2/1/2020,91765,Los Angeles County,97127,roofing,35,124435,124435,6717
2/1/2020,91765,Los Angeles County,97139,fence and gate,35,124435,124435,6717
2/1/2020,91765,Los Angeles County,97129,drywall work,35,124435,124435,6717
2/1/2020,90249,Los Angeles County,96219,insulation,36,82585,82585,6717
2/1/2020,90249,Los Angeles County,96951,flooring,65,82585,82585,6717
2/1/2020,92563,Riverside County,97451,interior painting,50,121519,121519,6658
2/1/2020,91765,Los Angeles County,97137,paving work,35,124435,124435,6717
2/1/2020,94121,San Francisco County,97377,interior painting,95,149569,149569,8013
2/1/2020,94941,Marin County,96607,foundation settlement repair,75,246206,246206,7236
2/1/2020,95337,San Joaquin County,97190,plumbing work,35,103772,103772,6690
2/1/2020,92618,Orange County,97602,doors & casings,35,145826,145826,6962
2/1/2020,91765,Los Angeles County,97136,deck | patio,35,124435,124435,6717
2/1/2020,94010,San Mateo County,97579,acoustic panel ceiling tile,50,264264,264264,7522
2/1/2020,95337,San Joaquin County,97205,window,35,103772,103772,6690
2/1/2020,94941,Marin County,96119,site preparation & maintenance,75,246206,246206,7236
2/1/2020,91765,Los Angeles County,97150,new home or addition,35,124435,124435,6717
2/1/2020,95337,San Joaquin County,97210,doors & casings,35,103772,103772,6690
2/1/2020,92618,Orange County,97600,drywall work,35,145826,145826,6962
2/1/2020,91765,Los Angeles County,97119,foundation & retaining wall,35,124435,124435,6717
2/1/2020,94941,Marin County,96122,exterior siding,75,246206,246206,7236
2/1/2019,90606,Los Angeles County,73357,drywall work,35,87908,87908,6599
2/1/2019,95337,San Joaquin County,72575,new home or addition,120,103772,103772,6572
2/1/2019,95337,San Joaquin County,73812,interior painting,35,103772,103772,6572
2/1/2019,95337,San Joaquin County,73231,flooring,35,103772,103772,6572
2/1/2019,95337,San Joaquin County,73798,interior painting,35,103772,103772,6572
2/1/2019,92563,Riverside County,72951,flooring,50,121519,121519,6541
2/1/2019,95337,San Joaquin County,73810,drywall work,35,103772,103772,6572
2/1/2019,90606,Los Angeles County,73141,drywall work,35,87908,87908,6599
2/1/2019,90606,Los Angeles County,73356,electrical work,35,87908,87908,6599
2/1/2019,92653,Orange County,73349,interior painting,50,155769,155769,6840
2/1/2019,92563,Riverside County,73499,flooring,50,121519,121519,6541
2/1/2019,94010,San Mateo County,72348,deck | patio,35,264264,264264,7390
2/1/2019,92653,Orange County,73701,insulation,50,155769,155769,6840
2/1/2019,94010,San Mateo County,73631,exterior siding,35,264264,264264,7390
2/1/2019,90606,Los Angeles County,73241,interior painting,35,87908,87908,6599
2/1/2019,94010,San Mateo County,73415,tree service,56,264264,264264,7390
2/1/2019,92653,Orange County,73347,drywall work,67,155769,155769,6840
2/1/2019,92653,Orange County,73346,flooring,50,155769,155769,6840
2/1/2019,90606,Los Angeles County,73168,electrical work,35,87908,87908,6599
2/1/2019,92563,Riverside County,73500,interior painting,50,121519,121519,6541
2/1/2019,94505,Contra Costa County,74114,flooring,73,151675,151675,6924
2/1/2019,92563,Riverside County,72942,interior painting,50,121519,121519,6541
2/1/2019,90220,Los Angeles County,73229,interior painting,40,71566,71566,6599
2/1/2019,90606,Los Angeles County,73358,flooring,35,87908,87908,6599
2/1/2019,94010,San Mateo County,74333,interior painting,35,264264,264264,7390
2/1/2019,95337,San Joaquin County,73230,drywall work,35,103772,103772,6572
2/1/2019,94010,San Mateo County,73493,exterior siding,45,264264,264264,7390
2/1/2019,94010,San Mateo County,72742,deck | patio,35,264264,264264,7390
2/1/2019,92653,Orange County,73699,flooring,50,155769,155769,6840
2/1/2019,95337,San Joaquin County,72478,flooring,35,103772,103772,6572
2/1/2019,90606,Los Angeles County,72739,insulation,35,87908,87908,6599
2/1/2019,94010,San Mateo County,73569,roofing,35,264264,264264,7390
2/1/2019,95337,San Joaquin County,73232,interior painting,35,103772,103772,6572
2/1/2019,95337,San Joaquin County,72902,design & permit service,35,103772,103772,6572
2/1/2019,94010,San Mateo County,73549,deck | patio,75,264264,264264,7390
2/1/2019,90606,Los Angeles County,72540,drywall work,35,87908,87908,6599
2/1/2019,95337,San Joaquin County,73557,grading & erosion control,35,103772,103772,6572
2/1/2019,90606,Los Angeles County,73163,plumbing work,35,87908,87908,6599
2/1/2019,92806,Orange County,72365,fireplace,47,98413,98413,6840
2/1/2019,94010,San Mateo County,73077,exterior siding,55,264264,264264,7390
2/1/2019,95603,Placer County,73986,fireplace,60,98616,98616,6690
2/1/2019,92653,Orange County,74060,powder room,54,155769,155769,6840
2/1/2019,92653,Orange County,74063,interior painting,50,155769,155769,6840
2/1/2019,95337,San Joaquin County,73821,roofing,35,103772,103772,6572
2/1/2019,90220,Los Angeles County,73226,design & permit service,40,71566,71566,6599
2/1/2019,95337,San Joaquin County,73559,new home or addition,35,103772,103772,6572
2/1/2019,95603,Placer County,73636,window,60,98616,98616,6690
2/1/2019,92117,San Diego County,73512,new home or addition,44,109276,109276,6694
2/1/2019,95337,San Joaquin County,72576,new home or addition,42,103772,103772,6572
2/1/2019,94010,San Mateo County,73574,roofing,35,264264,264264,7390
2/1/2019,90606,Los Angeles County,73159,drywall work,35,87908,87908,6599
2/1/2019,94010,San Mateo County,72737,exterior siding,35,264264,264264,7390
2/1/2019,95603,Placer County,73641,window,75,98616,98616,6690
2/1/2019,94010,San Mateo County,72347,deck | patio,65,264264,264264,7390
2/1/2019,90249,Los Angeles County,73655,roofing,36,82585,82585,6599
2/1/2019,92563,Riverside County,72941,drywall work,50,121519,121519,6541
2/1/2019,92653,Orange County,74062,flooring,50,155769,155769,6840
2/1/2019,95337,San Joaquin County,73811,flooring,35,103772,103772,6572
2/1/2019,90220,Los Angeles County,73227,flooring,40,71566,71566,6599
2/1/2019,94010,San Mateo County,74346,plumbing work,35,264264,264264,7390
2/1/2019,90606,Los Angeles County,73167,flooring,35,87908,87908,6599
2/1/2019,90220,Los Angeles County,75162,flooring,40,71566,71566,6599
2/1/2019,90606,Los Angeles County,73355,interior painting,35,87908,87908,6599
2/1/2019,94010,San Mateo County,73639,window,35,264264,264264,7390
2/1/2019,95337,San Joaquin County,72904,roofing,35,103772,103772,6572
2/1/2019,95973,Butte County,74043,fireplace,50,100204,100204,6479
2/1/2019,92653,Orange County,73698,drywall work,50,155769,155769,6840
2/1/2019,90606,Los Angeles County,73175,drywall work,35,87908,87908,6599
2/1/2019,94010,San Mateo County,72735,exterior painting,55,264264,264264,7390
2/1/2019,95337,San Joaquin County,73561,landscape,35,103772,103772,6572
2/1/2019,90220,Los Angeles County,72614,flooring,40,71566,71566,6599
2/1/2019,95337,San Joaquin County,73796,drywall work,35,103772,103772,6572
2/1/2019,94010,San Mateo County,72669,hvac,65,264264,264264,7390
2/1/2019,95337,San Joaquin County,74179,fence and gate,35,103772,103772,6572
2/1/2019,90220,Los Angeles County,74132,window,40,71566,71566,6599
2/1/2019,92653,Orange County,73835,tiling,50,155769,155769,6840
2/1/2019,95945,Nevada County,73825,interior painting,50,74243,74243,6509
2/1/2019,92618,Orange County,72676,window,35,145826,145826,6840
2/1/2019,92117,San Diego County,73223,deck | patio,40,109276,109276,6694
2/1/2019,95337,San Joaquin County,74169,deck | patio,35,103772,103772,6572
2/1/2019,95337,San Joaquin County,74171,interior painting,35,103772,103772,6572
2/1/2019,92653,Orange County,74061,drywall work,50,155769,155769,6840
1/1/2021,90230,Los Angeles County,123207,design & permit service,85,121365,121365,6980
1/1/2021,94941,Marin County,120728,interior painting,75,246206,246206,7518
1/1/2021,94941,Marin County,120536,site preparation & maintenance,75,246206,246206,7518
1/1/2021,94941,Marin County,120538,doors & casings,75,246206,246206,7518
1/1/2021,94941,Marin County,120436,interior painting,75,246206,246206,7518
1/1/2021,95747,Placer County,121085,exterior siding,50,130719,130719,7075
1/1/2021,94941,Marin County,120799,doors & casings,75,246206,246206,7518
1/1/2021,95688,Solano County,120640,powder room,138,124779,124779,7029
1/1/2021,92101,San Diego County,122978,flooring,58,108606,108606,7080
1/1/2021,95337,San Joaquin County,120594,design & permit service,35,103772,103772,6950
1/1/2021,95337,San Joaquin County,120589,blank template,35,103772,103772,6950
1/1/2021,94941,Marin County,120541,tree service,75,246206,246206,7518
1/1/2021,94941,Marin County,121227,flooring,75,246206,246206,7518
1/1/2021,94941,Marin County,120667,roofing,75,246206,246206,7518
